location,year,state,state_po,county,candidate,party,candidatevotes,totalvotes,Location
"Texas, Comanche",2000,Texas,TX,Comanche,George W. Bush,republican,3334.0,5022,"Texas, Comanche"
"Texas, Comanche",2000,Texas,TX,Comanche,Ralph Nader,green,33.0,5022,"Texas, Comanche"
"Texas, Concho",2000,Texas,TX,Concho,Al Gore,democrat,268.0,1103,"Texas, Concho"
"Texas, Concho",2000,Texas,TX,Concho,George W. Bush,republican,818.0,1103,"Texas, Concho"
"Texas, Concho",2000,Texas,TX,Concho,Ralph Nader,green,10.0,1103,"Texas, Concho"
"Texas, Cooke",2000,Texas,TX,Cooke,Al Gore,democrat,3153.0,13469,"Texas, Cooke"
"Texas, Cooke",2000,Texas,TX,Cooke,George W. Bush,republican,10128.0,13469,"Texas, Cooke"
"Texas, Cooke",2000,Texas,TX,Cooke,Ralph Nader,green,124.0,13469,"Texas, Cooke"
"Texas, Coryell",2000,Texas,TX,Coryell,Al Gore,democrat,4493.0,15087,"Texas, Coryell"
"Texas, Coryell",2000,Texas,TX,Coryell,George W. Bush,republican,10321.0,15087,"Texas, Coryell"
"Texas, Coryell",2000,Texas,TX,Coryell,Ralph Nader,green,202.0,15087,"Texas, Coryell"
"Texas, Cottle",2000,Texas,TX,Cottle,Al Gore,democrat,241.0,757,"Texas, Cottle"
"Texas, Cottle",2000,Texas,TX,Cottle,George W. Bush,republican,502.0,757,"Texas, Cottle"
"Texas, Cottle",2000,Texas,TX,Cottle,Ralph Nader,green,3.0,757,"Texas, Cottle"
"Texas, Crane",2000,Texas,TX,Crane,Al Gore,democrat,387.0,1654,"Texas, Crane"
"Texas, Crane",2000,Texas,TX,Crane,George W. Bush,republican,1246.0,1654,"Texas, Crane"
"Texas, Crane",2000,Texas,TX,Crane,Ralph Nader,green,16.0,1654,"Texas, Crane"
"Texas, Crockett",2000,Texas,TX,Crockett,Al Gore,democrat,467.0,1398,"Texas, Crockett"
"Texas, Crockett",2000,Texas,TX,Crockett,George W. Bush,republican,924.0,1398,"Texas, Crockett"
"Texas, Crockett",2000,Texas,TX,Crockett,Ralph Nader,green,2.0,1398,"Texas, Crockett"
"Texas, Crosby",2000,Texas,TX,Crosby,Al Gore,democrat,705.0,2002,"Texas, Crosby"
"Texas, Crosby",2000,Texas,TX,Crosby,George W. Bush,republican,1270.0,2002,"Texas, Crosby"
"Texas, Crosby",2000,Texas,TX,Crosby,Ralph Nader,green,23.0,2002,"Texas, Crosby"
"Texas, Culberson",2000,Texas,TX,Culberson,Al Gore,democrat,577.0,1012,"Texas, Culberson"
"Texas, Culberson",2000,Texas,TX,Culberson,George W. Bush,republican,413.0,1012,"Texas, Culberson"
"Texas, Culberson",2000,Texas,TX,Culberson,Ralph Nader,green,12.0,1012,"Texas, Culberson"
"Texas, Dallam",2000,Texas,TX,Dallam,Al Gore,democrat,341.0,1744,"Texas, Dallam"
"Texas, Dallam",2000,Texas,TX,Dallam,George W. Bush,republican,1385.0,1744,"Texas, Dallam"
"Texas, Dallam",2000,Texas,TX,Dallam,Ralph Nader,green,11.0,1744,"Texas, Dallam"
"Texas, Dallas",2000,Texas,TX,Dallas,Al Gore,democrat,275308.0,613039,"Texas, Dallas"
"Texas, Dallas",2000,Texas,TX,Dallas,George W. Bush,republican,322345.0,613039,"Texas, Dallas"
"Texas, Dallas",2000,Texas,TX,Dallas,Ralph Nader,green,11671.0,613039,"Texas, Dallas"
"Texas, Dawson",2000,Texas,TX,Dawson,Al Gore,democrat,1463.0,4839,"Texas, Dawson"
"Texas, Dawson",2000,Texas,TX,Dawson,George W. Bush,republican,3337.0,4839,"Texas, Dawson"
"Texas, Dawson",2000,Texas,TX,Dawson,Ralph Nader,green,17.0,4839,"Texas, Dawson"
"Texas, Deaf Smith",2000,Texas,TX,Deaf Smith,Al Gore,democrat,1240.0,4984,"Texas, Deaf Smith"
"Texas, Deaf Smith",2000,Texas,TX,Deaf Smith,George W. Bush,republican,3687.0,4984,"Texas, Deaf Smith"
"Texas, Deaf Smith",2000,Texas,TX,Deaf Smith,Ralph Nader,green,27.0,4984,"Texas, Deaf Smith"
"Texas, Delta",2000,Texas,TX,Delta,Al Gore,democrat,726.0,1900,"Texas, Delta"
"Texas, Delta",2000,Texas,TX,Delta,George W. Bush,republican,1143.0,1900,"Texas, Delta"
"Texas, Delta",2000,Texas,TX,Delta,Ralph Nader,green,16.0,1900,"Texas, Delta"
"Texas, Denton",2000,Texas,TX,Denton,Al Gore,democrat,40144.0,146790,"Texas, Denton"
"Texas, Denton",2000,Texas,TX,Denton,George W. Bush,republican,102171.0,146790,"Texas, Denton"
"Texas, Denton",2000,Texas,TX,Denton,Ralph Nader,green,3430.0,146790,"Texas, Denton"
"Texas, Dickens",2000,Texas,TX,Dickens,Al Gore,democrat,284.0,881,"Texas, Dickens"
"Texas, Dickens",2000,Texas,TX,Dickens,George W. Bush,republican,589.0,881,"Texas, Dickens"
"Texas, Dickens",2000,Texas,TX,Dickens,Ralph Nader,green,3.0,881,"Texas, Dickens"
"Texas, Dimmit",2000,Texas,TX,Dimmit,Al Gore,democrat,2678.0,3753,"Texas, Dimmit"
"Texas, Dimmit",2000,Texas,TX,Dimmit,George W. Bush,republican,1032.0,3753,"Texas, Dimmit"
"Texas, Dimmit",2000,Texas,TX,Dimmit,Ralph Nader,green,20.0,3753,"Texas, Dimmit"
"Texas, Donley",2000,Texas,TX,Donley,Al Gore,democrat,360.0,1719,"Texas, Donley"
"Texas, Donley",2000,Texas,TX,Donley,George W. Bush,republican,1333.0,1719,"Texas, Donley"
"Texas, Donley",2000,Texas,TX,Donley,Ralph Nader,green,18.0,1719,"Texas, Donley"
"Texas, Duval",2000,Texas,TX,Duval,Al Gore,democrat,3990.0,5030,"Texas, Duval"
"Texas, Duval",2000,Texas,TX,Duval,George W. Bush,republican,1010.0,5030,"Texas, Duval"
"Texas, Duval",2000,Texas,TX,Duval,Ralph Nader,green,22.0,5030,"Texas, Duval"
"Texas, Eastland",2000,Texas,TX,Eastland,Al Gore,democrat,1774.0,6414,"Texas, Eastland"
"Texas, Eastland",2000,Texas,TX,Eastland,George W. Bush,republican,4531.0,6414,"Texas, Eastland"
"Texas, Eastland",2000,Texas,TX,Eastland,Ralph Nader,green,56.0,6414,"Texas, Eastland"
"Texas, Ector",2000,Texas,TX,Ector,Al Gore,democrat,9425.0,32901,"Texas, Ector"
"Texas, Ector",2000,Texas,TX,Ector,George W. Bush,republican,22893.0,32901,"Texas, Ector"
"Texas, Ector",2000,Texas,TX,Ector,Ralph Nader,green,378.0,32901,"Texas, Ector"
"Texas, Edwards",2000,Texas,TX,Edwards,Al Gore,democrat,261.0,937,"Texas, Edwards"
"Texas, Edwards",2000,Texas,TX,Edwards,George W. Bush,republican,663.0,937,"Texas, Edwards"
"Texas, Edwards",2000,Texas,TX,Edwards,Ralph Nader,green,6.0,937,"Texas, Edwards"
"Texas, El Paso",2000,Texas,TX,El Paso,Al Gore,democrat,83848.0,145042,"Texas, El Paso"
"Texas, El Paso",2000,Texas,TX,El Paso,George W. Bush,republican,57574.0,145042,"Texas, El Paso"
"Texas, El Paso",2000,Texas,TX,El Paso,Ralph Nader,green,2840.0,145042,"Texas, El Paso"
"Texas, Ellis",2000,Texas,TX,Ellis,Al Gore,democrat,10629.0,37307,"Texas, Ellis"
"Texas, Ellis",2000,Texas,TX,Ellis,George W. Bush,republican,26091.0,37307,"Texas, Ellis"
"Texas, Ellis",2000,Texas,TX,Ellis,Ralph Nader,green,377.0,37307,"Texas, Ellis"
"Texas, Erath",2000,Texas,TX,Erath,Al Gore,democrat,2804.0,11115,"Texas, Erath"
"Texas, Erath",2000,Texas,TX,Erath,George W. Bush,republican,8126.0,11115,"Texas, Erath"
"Texas, Erath",2000,Texas,TX,Erath,Ralph Nader,green,129.0,11115,"Texas, Erath"
"Texas, Falls",2000,Texas,TX,Falls,Al Gore,democrat,2417.0,5715,"Texas, Falls"
"Texas, Falls",2000,Texas,TX,Falls,George W. Bush,republican,3239.0,5715,"Texas, Falls"
"Texas, Falls",2000,Texas,TX,Falls,Ralph Nader,green,33.0,5715,"Texas, Falls"
"Texas, Fannin",2000,Texas,TX,Fannin,Al Gore,democrat,4102.0,10340,"Texas, Fannin"
"Texas, Fannin",2000,Texas,TX,Fannin,George W. Bush,republican,6074.0,10340,"Texas, Fannin"
"Texas, Fannin",2000,Texas,TX,Fannin,Ralph Nader,green,110.0,10340,"Texas, Fannin"
"Texas, Fayette",2000,Texas,TX,Fayette,Al Gore,democrat,2542.0,9387,"Texas, Fayette"
"Texas, Fayette",2000,Texas,TX,Fayette,George W. Bush,republican,6658.0,9387,"Texas, Fayette"
"Texas, Fayette",2000,Texas,TX,Fayette,Ralph Nader,green,132.0,9387,"Texas, Fayette"
"Texas, Fisher",2000,Texas,TX,Fisher,Al Gore,democrat,884.0,1872,"Texas, Fisher"
"Texas, Fisher",2000,Texas,TX,Fisher,George W. Bush,republican,968.0,1872,"Texas, Fisher"
"Texas, Fisher",2000,Texas,TX,Fisher,Ralph Nader,green,11.0,1872,"Texas, Fisher"
"Texas, Floyd",2000,Texas,TX,Floyd,Al Gore,democrat,580.0,2420,"Texas, Floyd"
"Texas, Floyd",2000,Texas,TX,Floyd,George W. Bush,republican,1830.0,2420,"Texas, Floyd"
"Texas, Floyd",2000,Texas,TX,Floyd,Ralph Nader,green,8.0,2420,"Texas, Floyd"
"Texas, Foard",2000,Texas,TX,Foard,Al Gore,democrat,263.0,556,"Texas, Foard"
"Texas, Foard",2000,Texas,TX,Foard,George W. Bush,republican,286.0,556,"Texas, Foard"
"Texas, Foard",2000,Texas,TX,Foard,Ralph Nader,green,5.0,556,"Texas, Foard"
"Texas, Fort Bend",2000,Texas,TX,Fort Bend,Al Gore,democrat,47569.0,123509,"Texas, Fort Bend"
"Texas, Fort Bend",2000,Texas,TX,Fort Bend,George W. Bush,republican,73567.0,123509,"Texas, Fort Bend"
"Texas, Fort Bend",2000,Texas,TX,Fort Bend,Ralph Nader,green,1953.0,123509,"Texas, Fort Bend"
"Texas, Franklin",2000,Texas,TX,Franklin,Al Gore,democrat,1018.0,3472,"Texas, Franklin"
"Texas, Franklin",2000,Texas,TX,Franklin,George W. Bush,republican,2420.0,3472,"Texas, Franklin"
"Texas, Franklin",2000,Texas,TX,Franklin,Ralph Nader,green,22.0,3472,"Texas, Franklin"
"Texas, Freestone",2000,Texas,TX,Freestone,Al Gore,democrat,2316.0,6641,"Texas, Freestone"
"Texas, Freestone",2000,Texas,TX,Freestone,George W. Bush,republican,4247.0,6641,"Texas, Freestone"
"Texas, Freestone",2000,Texas,TX,Freestone,Ralph Nader,green,46.0,6641,"Texas, Freestone"
"Texas, Frio",2000,Texas,TX,Frio,Al Gore,democrat,2317.0,4128,"Texas, Frio"
"Texas, Frio",2000,Texas,TX,Frio,George W. Bush,republican,1774.0,4128,"Texas, Frio"
"Texas, Frio",2000,Texas,TX,Frio,Ralph Nader,green,23.0,4128,"Texas, Frio"
"Texas, Gaines",2000,Texas,TX,Gaines,Al Gore,democrat,723.0,3459,"Texas, Gaines"
"Texas, Gaines",2000,Texas,TX,Gaines,George W. Bush,republican,2691.0,3459,"Texas, Gaines"
"Texas, Gaines",2000,Texas,TX,Gaines,Ralph Nader,green,23.0,3459,"Texas, Gaines"
"Texas, Galveston",2000,Texas,TX,Galveston,Al Gore,democrat,40020.0,92983,"Texas, Galveston"
"Texas, Galveston",2000,Texas,TX,Galveston,George W. Bush,republican,50397.0,92983,"Texas, Galveston"
"Texas, Galveston",2000,Texas,TX,Galveston,Ralph Nader,green,2150.0,92983,"Texas, Galveston"
"Texas, Garza",2000,Texas,TX,Garza,Al Gore,democrat,454.0,1770,"Texas, Garza"
"Texas, Garza",2000,Texas,TX,Garza,George W. Bush,republican,1302.0,1770,"Texas, Garza"
"Texas, Garza",2000,Texas,TX,Garza,Ralph Nader,green,8.0,1770,"Texas, Garza"
"Texas, Gillespie",2000,Texas,TX,Gillespie,Al Gore,democrat,1511.0,9920,"Texas, Gillespie"
"Texas, Gillespie",2000,Texas,TX,Gillespie,George W. Bush,republican,8096.0,9920,"Texas, Gillespie"
"Texas, Gillespie",2000,Texas,TX,Gillespie,Ralph Nader,green,220.0,9920,"Texas, Gillespie"
"Texas, Glasscock",2000,Texas,TX,Glasscock,Al Gore,democrat,39.0,571,"Texas, Glasscock"
"Texas, Glasscock",2000,Texas,TX,Glasscock,George W. Bush,republican,528.0,571,"Texas, Glasscock"
"Texas, Glasscock",2000,Texas,TX,Glasscock,Ralph Nader,green,3.0,571,"Texas, Glasscock"
"Texas, Goliad",2000,Texas,TX,Goliad,Al Gore,democrat,1233.0,3392,"Texas, Goliad"
"Texas, Goliad",2000,Texas,TX,Goliad,George W. Bush,republican,2108.0,3392,"Texas, Goliad"
"Texas, Goliad",2000,Texas,TX,Goliad,Ralph Nader,green,27.0,3392,"Texas, Goliad"
"Texas, Gonzales",2000,Texas,TX,Gonzales,Al Gore,democrat,1877.0,6069,"Texas, Gonzales"
"Texas, Gonzales",2000,Texas,TX,Gonzales,George W. Bush,republican,4092.0,6069,"Texas, Gonzales"
"Texas, Gonzales",2000,Texas,TX,Gonzales,Ralph Nader,green,72.0,6069,"Texas, Gonzales"
"Texas, Gray",2000,Texas,TX,Gray,Al Gore,democrat,1376.0,8185,"Texas, Gray"
"Texas, Gray",2000,Texas,TX,Gray,George W. Bush,republican,6732.0,8185,"Texas, Gray"
"Texas, Gray",2000,Texas,TX,Gray,Ralph Nader,green,40.0,8185,"Texas, Gray"
"Texas, Grayson",2000,Texas,TX,Grayson,Al Gore,democrat,13647.0,39940,"Texas, Grayson"
"Texas, Grayson",2000,Texas,TX,Grayson,George W. Bush,republican,25596.0,39940,"Texas, Grayson"
"Texas, Grayson",2000,Texas,TX,Grayson,Ralph Nader,green,484.0,39940,"Texas, Grayson"
"Texas, Gregg",2000,Texas,TX,Gregg,Al Gore,democrat,11244.0,38433,"Texas, Gregg"
"Texas, Gregg",2000,Texas,TX,Gregg,George W. Bush,republican,26739.0,38433,"Texas, Gregg"
"Texas, Gregg",2000,Texas,TX,Gregg,Ralph Nader,green,324.0,38433,"Texas, Gregg"
"Texas, Grimes",2000,Texas,TX,Grimes,Al Gore,democrat,2450.0,6802,"Texas, Grimes"
"Texas, Grimes",2000,Texas,TX,Grimes,George W. Bush,republican,4197.0,6802,"Texas, Grimes"
"Texas, Grimes",2000,Texas,TX,Grimes,Ralph Nader,green,98.0,6802,"Texas, Grimes"
"Texas, Guadalupe",2000,Texas,TX,Guadalupe,Al Gore,democrat,8311.0,30567,"Texas, Guadalupe"
"Texas, Guadalupe",2000,Texas,TX,Guadalupe,George W. Bush,republican,21499.0,30567,"Texas, Guadalupe"
"Texas, Guadalupe",2000,Texas,TX,Guadalupe,Ralph Nader,green,545.0,30567,"Texas, Guadalupe"
"Texas, Hale",2000,Texas,TX,Hale,Al Gore,democrat,2158.0,9110,"Texas, Hale"
"Texas, Hale",2000,Texas,TX,Hale,George W. Bush,republican,6868.0,9110,"Texas, Hale"
"Texas, Hale",2000,Texas,TX,Hale,Ralph Nader,green,45.0,9110,"Texas, Hale"
"Texas, Hall",2000,Texas,TX,Hall,Al Gore,democrat,472.0,1446,"Texas, Hall"
"Texas, Hall",2000,Texas,TX,Hall,George W. Bush,republican,966.0,1446,"Texas, Hall"
"Texas, Hall",2000,Texas,TX,Hall,Ralph Nader,green,6.0,1446,"Texas, Hall"
"Texas, Hamilton",2000,Texas,TX,Hamilton,Al Gore,democrat,878.0,3376,"Texas, Hamilton"
"Texas, Hamilton",2000,Texas,TX,Hamilton,George W. Bush,republican,2447.0,3376,"Texas, Hamilton"
"Texas, Hamilton",2000,Texas,TX,Hamilton,Ralph Nader,green,27.0,3376,"Texas, Hamilton"
"Texas, Hansford",2000,Texas,TX,Hansford,Al Gore,democrat,198.0,2088,"Texas, Hansford"
"Texas, Hansford",2000,Texas,TX,Hansford,George W. Bush,republican,1874.0,2088,"Texas, Hansford"
"Texas, Hansford",2000,Texas,TX,Hansford,Ralph Nader,green,12.0,2088,"Texas, Hansford"
"Texas, Hardeman",2000,Texas,TX,Hardeman,Al Gore,democrat,566.0,1557,"Texas, Hardeman"
"Texas, Hardeman",2000,Texas,TX,Hardeman,George W. Bush,republican,976.0,1557,"Texas, Hardeman"
"Texas, Hardeman",2000,Texas,TX,Hardeman,Ralph Nader,green,10.0,1557,"Texas, Hardeman"
"Texas, Hardin",2000,Texas,TX,Hardin,Al Gore,democrat,5595.0,17836,"Texas, Hardin"
"Texas, Hardin",2000,Texas,TX,Hardin,George W. Bush,republican,11962.0,17836,"Texas, Hardin"
"Texas, Hardin",2000,Texas,TX,Hardin,Ralph Nader,green,185.0,17836,"Texas, Hardin"
"Texas, Harris",2000,Texas,TX,Harris,Al Gore,democrat,418267.0,974822,"Texas, Harris"
"Texas, Harris",2000,Texas,TX,Harris,George W. Bush,republican,529159.0,974822,"Texas, Harris"
"Texas, Harris",2000,Texas,TX,Harris,Ralph Nader,green,22994.0,974822,"Texas, Harris"
"Texas, Harrison",2000,Texas,TX,Harrison,Al Gore,democrat,8878.0,22970,"Texas, Harrison"
"Texas, Harrison",2000,Texas,TX,Harrison,George W. Bush,republican,13834.0,22970,"Texas, Harrison"
"Texas, Harrison",2000,Texas,TX,Harrison,Ralph Nader,green,164.0,22970,"Texas, Harrison"
"Texas, Hartley",2000,Texas,TX,Hartley,Al Gore,democrat,359.0,2031,"Texas, Hartley"
"Texas, Hartley",2000,Texas,TX,Hartley,George W. Bush,republican,1645.0,2031,"Texas, Hartley"
"Texas, Hartley",2000,Texas,TX,Hartley,Ralph Nader,green,16.0,2031,"Texas, Hartley"
"Texas, Haskell",2000,Texas,TX,Haskell,Al Gore,democrat,1401.0,2927,"Texas, Haskell"
"Texas, Haskell",2000,Texas,TX,Haskell,George W. Bush,republican,1488.0,2927,"Texas, Haskell"
"Texas, Haskell",2000,Texas,TX,Haskell,Ralph Nader,green,23.0,2927,"Texas, Haskell"
"Texas, Hays",2000,Texas,TX,Hays,Al Gore,democrat,11387.0,34317,"Texas, Hays"
"Texas, Hays",2000,Texas,TX,Hays,George W. Bush,republican,20170.0,34317,"Texas, Hays"
"Texas, Hays",2000,Texas,TX,Hays,Ralph Nader,green,2451.0,34317,"Texas, Hays"
"Texas, Hemphill",2000,Texas,TX,Hemphill,Al Gore,democrat,251.0,1474,"Texas, Hemphill"
"Texas, Hemphill",2000,Texas,TX,Hemphill,George W. Bush,republican,1203.0,1474,"Texas, Hemphill"
"Texas, Hemphill",2000,Texas,TX,Hemphill,Ralph Nader,green,13.0,1474,"Texas, Hemphill"
"Texas, Henderson",2000,Texas,TX,Henderson,Al Gore,democrat,8704.0,25627,"Texas, Henderson"
"Texas, Henderson",2000,Texas,TX,Henderson,George W. Bush,republican,16607.0,25627,"Texas, Henderson"
"Texas, Henderson",2000,Texas,TX,Henderson,Ralph Nader,green,201.0,25627,"Texas, Henderson"
"Texas, Hidalgo",2000,Texas,TX,Hidalgo,Al Gore,democrat,61390.0,101050,"Texas, Hidalgo"
"Texas, Hidalgo",2000,Texas,TX,Hidalgo,George W. Bush,republican,38301.0,101050,"Texas, Hidalgo"
"Texas, Hidalgo",2000,Texas,TX,Hidalgo,Ralph Nader,green,968.0,101050,"Texas, Hidalgo"
"Texas, Hill",2000,Texas,TX,Hill,Al Gore,democrat,3524.0,10735,"Texas, Hill"
"Texas, Hill",2000,Texas,TX,Hill,George W. Bush,republican,7054.0,10735,"Texas, Hill"
"Texas, Hill",2000,Texas,TX,Hill,Ralph Nader,green,100.0,10735,"Texas, Hill"
"Texas, Hockley",2000,Texas,TX,Hockley,Al Gore,democrat,1419.0,6745,"Texas, Hockley"
"Texas, Hockley",2000,Texas,TX,Hockley,George W. Bush,republican,5250.0,6745,"Texas, Hockley"
"Texas, Hockley",2000,Texas,TX,Hockley,Ralph Nader,green,41.0,6745,"Texas, Hockley"
"Texas, Hood",2000,Texas,TX,Hood,Al Gore,democrat,4704.0,17505,"Texas, Hood"
"Texas, Hood",2000,Texas,TX,Hood,George W. Bush,republican,12429.0,17505,"Texas, Hood"
"Texas, Hood",2000,Texas,TX,Hood,Ralph Nader,green,239.0,17505,"Texas, Hood"
"Texas, Hopkins",2000,Texas,TX,Hopkins,Al Gore,democrat,3692.0,10910,"Texas, Hopkins"
"Texas, Hopkins",2000,Texas,TX,Hopkins,George W. Bush,republican,7076.0,10910,"Texas, Hopkins"
"Texas, Hopkins",2000,Texas,TX,Hopkins,Ralph Nader,green,82.0,10910,"Texas, Hopkins"
"Texas, Houston",2000,Texas,TX,Houston,Al Gore,democrat,2833.0,8236,"Texas, Houston"
"Texas, Houston",2000,Texas,TX,Houston,George W. Bush,republican,5308.0,8236,"Texas, Houston"
"Texas, Houston",2000,Texas,TX,Houston,Ralph Nader,green,51.0,8236,"Texas, Houston"
"Texas, Howard",2000,Texas,TX,Howard,Al Gore,democrat,2744.0,9548,"Texas, Howard"
"Texas, Howard",2000,Texas,TX,Howard,George W. Bush,republican,6668.0,9548,"Texas, Howard"
"Texas, Howard",2000,Texas,TX,Howard,Ralph Nader,green,75.0,9548,"Texas, Howard"
"Texas, Hudspeth",2000,Texas,TX,Hudspeth,Al Gore,democrat,380.0,922,"Texas, Hudspeth"
"Texas, Hudspeth",2000,Texas,TX,Hudspeth,George W. Bush,republican,514.0,922,"Texas, Hudspeth"
"Texas, Hudspeth",2000,Texas,TX,Hudspeth,Ralph Nader,green,15.0,922,"Texas, Hudspeth"
"Texas, Hunt",2000,Texas,TX,Hunt,Al Gore,democrat,7857.0,24466,"Texas, Hunt"
"Texas, Hunt",2000,Texas,TX,Hunt,George W. Bush,republican,16177.0,24466,"Texas, Hunt"
"Texas, Hunt",2000,Texas,TX,Hunt,Ralph Nader,green,283.0,24466,"Texas, Hunt"
"Texas, Hutchinson",2000,Texas,TX,Hutchinson,Al Gore,democrat,1796.0,9351,"Texas, Hutchinson"
"Texas, Hutchinson",2000,Texas,TX,Hutchinson,George W. Bush,republican,7443.0,9351,"Texas, Hutchinson"
"Texas, Hutchinson",2000,Texas,TX,Hutchinson,Ralph Nader,green,59.0,9351,"Texas, Hutchinson"
"Texas, Irion",2000,Texas,TX,Irion,Al Gore,democrat,162.0,793,"Texas, Irion"
"Texas, Irion",2000,Texas,TX,Irion,George W. Bush,republican,624.0,793,"Texas, Irion"
"Texas, Irion",2000,Texas,TX,Irion,Ralph Nader,green,2.0,793,"Texas, Irion"
"Texas, Jack",2000,Texas,TX,Jack,Al Gore,democrat,822.0,2974,"Texas, Jack"
"Texas, Jack",2000,Texas,TX,Jack,George W. Bush,republican,2107.0,2974,"Texas, Jack"
"Texas, Jack",2000,Texas,TX,Jack,Ralph Nader,green,26.0,2974,"Texas, Jack"
"Texas, Jackson",2000,Texas,TX,Jackson,Al Gore,democrat,1446.0,4856,"Texas, Jackson"
"Texas, Jackson",2000,Texas,TX,Jackson,George W. Bush,republican,3365.0,4856,"Texas, Jackson"
"Texas, Jackson",2000,Texas,TX,Jackson,Ralph Nader,green,33.0,4856,"Texas, Jackson"
"Texas, Jasper",2000,Texas,TX,Jasper,Al Gore,democrat,4533.0,11742,"Texas, Jasper"
"Texas, Jasper",2000,Texas,TX,Jasper,George W. Bush,republican,7071.0,11742,"Texas, Jasper"
"Texas, Jasper",2000,Texas,TX,Jasper,Ralph Nader,green,87.0,11742,"Texas, Jasper"
"Texas, Jeff Davis",2000,Texas,TX,Jeff Davis,Al Gore,democrat,283.0,1060,"Texas, Jeff Davis"
"Texas, Jeff Davis",2000,Texas,TX,Jeff Davis,George W. Bush,republican,708.0,1060,"Texas, Jeff Davis"
"Texas, Jeff Davis",2000,Texas,TX,Jeff Davis,Ralph Nader,green,46.0,1060,"Texas, Jeff Davis"
"Texas, Jefferson",2000,Texas,TX,Jefferson,Al Gore,democrat,45409.0,86909,"Texas, Jefferson"
"Texas, Jefferson",2000,Texas,TX,Jefferson,George W. Bush,republican,40320.0,86909,"Texas, Jefferson"
"Texas, Jefferson",2000,Texas,TX,Jefferson,Ralph Nader,green,796.0,86909,"Texas, Jefferson"
"Texas, Jim Hogg",2000,Texas,TX,Jim Hogg,Al Gore,democrat,1512.0,2157,"Texas, Jim Hogg"
"Texas, Jim Hogg",2000,Texas,TX,Jim Hogg,George W. Bush,republican,623.0,2157,"Texas, Jim Hogg"
"Texas, Jim Hogg",2000,Texas,TX,Jim Hogg,Ralph Nader,green,9.0,2157,"Texas, Jim Hogg"
"Texas, Jim Wells",2000,Texas,TX,Jim Wells,Al Gore,democrat,7418.0,12023,"Texas, Jim Wells"
"Texas, Jim Wells",2000,Texas,TX,Jim Wells,George W. Bush,republican,4498.0,12023,"Texas, Jim Wells"
"Texas, Jim Wells",2000,Texas,TX,Jim Wells,Ralph Nader,green,73.0,12023,"Texas, Jim Wells"
"Texas, Johnson",2000,Texas,TX,Johnson,Al Gore,democrat,11778.0,38726,"Texas, Johnson"
"Texas, Johnson",2000,Texas,TX,Johnson,George W. Bush,republican,26202.0,38726,"Texas, Johnson"
"Texas, Johnson",2000,Texas,TX,Johnson,Ralph Nader,green,513.0,38726,"Texas, Johnson"
"Texas, Jones",2000,Texas,TX,Jones,Al Gore,democrat,1899.0,6048,"Texas, Jones"
"Texas, Jones",2000,Texas,TX,Jones,George W. Bush,republican,4080.0,6048,"Texas, Jones"
"Texas, Jones",2000,Texas,TX,Jones,Ralph Nader,green,50.0,6048,"Texas, Jones"
"Texas, Karnes",2000,Texas,TX,Karnes,Al Gore,democrat,1617.0,4308,"Texas, Karnes"
"Texas, Karnes",2000,Texas,TX,Karnes,George W. Bush,republican,2638.0,4308,"Texas, Karnes"
"Texas, Karnes",2000,Texas,TX,Karnes,Ralph Nader,green,25.0,4308,"Texas, Karnes"
"Texas, Kaufman",2000,Texas,TX,Kaufman,Al Gore,democrat,7455.0,23063,"Texas, Kaufman"
"Texas, Kaufman",2000,Texas,TX,Kaufman,George W. Bush,republican,15290.0,23063,"Texas, Kaufman"
"Texas, Kaufman",2000,Texas,TX,Kaufman,Ralph Nader,green,207.0,23063,"Texas, Kaufman"
"Texas, Kendall",2000,Texas,TX,Kendall,Al Gore,democrat,1901.0,11073,"Texas, Kendall"
"Texas, Kendall",2000,Texas,TX,Kendall,George W. Bush,republican,8788.0,11073,"Texas, Kendall"
"Texas, Kendall",2000,Texas,TX,Kendall,Ralph Nader,green,286.0,11073,"Texas, Kendall"
"Texas, Kenedy",2000,Texas,TX,Kenedy,Al Gore,democrat,119.0,228,"Texas, Kenedy"
"Texas, Kenedy",2000,Texas,TX,Kenedy,George W. Bush,republican,106.0,228,"Texas, Kenedy"
"Texas, Kenedy",2000,Texas,TX,Kenedy,Ralph Nader,green,2.0,228,"Texas, Kenedy"
"Texas, Kent",2000,Texas,TX,Kent,Al Gore,democrat,185.0,536,"Texas, Kent"
"Texas, Kent",2000,Texas,TX,Kent,George W. Bush,republican,346.0,536,"Texas, Kent"
